EmployeeID,Wage,HiredOn,Branch#,Current status,Position,Role,AvgWorkingHours/Week,ApplicantID,ExitDate,EndDate,TenureDays,TenureMonths,AvgPerfScore,Churned,YearOfBirth,HighestEducationLevel,YearsOfRelevantExperience,PastRelevantExperience,AgeAtHire,FirstPromoDate,EverPromoted,MonthsToPromotion
5814,Minimum,2024-10-14,6,Left,full-time,Bartender,38.7,108110,2025-11-08,2025-11-08,390,12.81208935611038,78.89,1,2004,High School,1,True,20,,0,
5872,Competitive,2023-02-28,6,Left,part-time,Bartender,23.4,108739,2024-03-13,2024-03-13,379,12.450722733245728,93.07,1,2002,Master,4,True,21,,0,
6049,Minimum,2024-02-28,6,Left,full-time,Bartender,40.1,110332,2025-02-28,2025-02-28,366,12.02365308804205,82.11,1,1993,High School,3,True,31,,0,
5684,Competitive,2021-01-17,6,Left,full-time,Bartender,39.5,106907,2021-12-28,2021-12-28,345,11.333771353482259,93.17,1,1996,Bachelor,3,True,25,2021-04-16,1,2.923784494086728
5749,Minimum,2023-03-20,6,Left,part-time,Bartender,21.6,107474,2024-02-16,2024-02-16,333,10.939553219448094,74.39,1,2006,Associate Degree,0,False,17,2023-04-26,1,1.2155059132720105
5471,Minimum,2024-09-10,6,Fired,full-time,Bartender,38.8,104832,2025-07-30,2025-07-30,323,10.611038107752956,82.71,1,2001,Bachelor,7,True,23,,0,
5204,Competitive,2023-05-06,6,Left,full-time,Bartender,39.4,102192,2024-03-20,2024-03-20,319,10.4796320630749,74.65,1,1998,Associate Degree,8,True,25,,0,
5543,Minimum,2023-11-02,6,Left,part-time,Bartender,20.8,105527,2024-09-10,2024-09-10,313,10.282522996057818,86.57,1,2006,Bachelor,3,True,17,2023-12-24,1,1.7082785808147174
5300,Competitive,2024-12-15,6,Left,full-time,Server,36.9,103303,2025-10-12,2025-10-12,301,9.888304862023652,65.7,1,2002,Associate Degree,7,True,22,,0,
5166,Competitive,2021-07-05,6,Left,full-time,Server,37.2,101788,2022-04-24,2022-04-24,293,9.625492772667542,72.71,1,2005,High School,1,True,16,,0,
5647,Competitive,2023-04-23,6,Left,full-time,Server,37.9,106510,2024-01-31,2024-01-31,283,9.296977660972404,78.19,1,2001,Bachelor,5,True,22,,0,
5760,Competitive,2023-11-17,6,Fired,full-time,Server,39.9,107596,2024-08-21,2024-08-21,278,9.132720105124836,75.61,1,1991,Associate Degree,0,False,32,,0,
5775,Competitive,2023-09-08,6,Left,part-time,Server,20.9,107776,2024-06-07,2024-06-07,273,8.968462549277266,88.98,1,2004,Bachelor,2,True,19,2023-10-03,1,0.8212877792378449
5726,Minimum,2024-02-01,6,Left,part-time,Server,20.3,107268,2024-10-23,2024-10-23,265,8.705650459921156,81.29,1,2005,High School,2,True,19,2024-04-20,1,2.59526938239159
5798,Competitive,2022-09-11,6,Left,part-time,Server,21.0,107960,2023-05-29,2023-05-29,260,8.541392904073588,86.54,1,1999,Associate Degree,2,True,23,,0,
5068,Competitive,2021-04-19,6,Left,full-time,Server,37.7,100841,2021-12-27,2021-12-27,252,8.278580814717477,87.35,1,2003,Bachelor,2,True,18,,0,
5609,Minimum,2021-01-06,6,Left,full-time,Server,40.0,106145,2021-09-07,2021-09-07,244,8.015768725361367,81.44,1,2000,Bachelor,0,False,21,,0,
5169,Competitive,2022-08-19,6,Left,full-time,Server,39.6,101844,2023-04-16,2023-04-16,240,7.884362680683311,79.1,1,1994,Bachelor,0,False,28,,0,
5405,Minimum,2021-12-14,6,Left,full-time,Server,37.6,104298,2022-08-06,2022-08-06,235,7.720105124835742,84.8,1,1997,High School,4,True,24,,0,
5963,Minimum,2022-01-01,6,Left,part-time,Server,18.4,109686,2022-08-20,2022-08-20,231,7.588699080157687,66.0,1,2005,Associate Degree,1,True,17,,0,
5165,Minimum,2024-08-17,6,Fired,part-time,Server,18.8,101774,2025-04-01,2025-04-01,227,7.457293035479632,81.06,1,1998,Bachelor,1,True,26,,0,
5490,Competitive,2023-10-19,6,Left,part-time,Server,21.6,105071,2024-05-28,2024-05-28,222,7.293035479632063,71.32,1,1999,Associate Degree,5,True,24,,0,
5056,Competitive,2022-05-19,6,Left,full-time,Server,38.3,100668,2022-12-21,2022-12-21,216,7.09592641261498,76.22,1,1995,Bachelor,5,True,27,,0,
5555,Competitive,2024-10-01,6,Left,full-time,Server,37.3,105611,2025-05-02,2025-05-02,213,6.9973718791064385,79.66,1,2007,High School,2,True,17,2024-11-03,1,1.0840998685939554
5553,Minimum,2022-10-17,6,Left,full-time,Server,39.6,105601,2023-05-14,2023-05-14,209,6.865965834428383,91.26,1,1999,Bachelor,3,True,23,2022-10-20,1,0.09855453350854139
5585,Minimum,2023-01-01,6,Left,full-time,Server,37.4,105863,2023-07-27,2023-07-27,207,6.800262812089356,74.96,1,1988,Bachelor,8,True,35,,0,
5901,Minimum,2024-07-07,6,Left,part-time,Server,17.0,109087,2025-01-27,2025-01-27,204,6.701708278580814,82.24,1,2005,High School,4,True,19,,0,
5366,Competitive,2023-01-07,6,Fired,part-time,Server,18.9,103907,2023-07-25,2023-07-25,199,6.5374507227332455,90.98,1,2004,Master,3,True,19,,0,
5518,Minimum,2024-03-03,6,Left,part-time,Server,19.0,105260,2024-09-13,2024-09-13,194,6.3731931668856765,81.62,1,2001,Bachelor,8,True,23,,0,
5475,Competitive,2021-06-17,6,Fired,full-time,Server,37.4,104866,2021-12-23,2021-12-23,189,6.2089356110381075,72.34,1,1994,Associate Degree,8,True,27,,0,
6008,Premium,2023-03-05,6,Fired,full-time,Server,36.5,110010,2023-09-08,2023-09-08,187,6.14323258869908,83.05,1,2006,High School,2,True,17,,0,
5139,Minimum,2024-10-19,6,Left,full-time,Server,38.7,101522,2025-04-20,2025-04-20,183,6.011826544021025,75.05,1,2004,Associate Degree,0,False,20,,0,
5545,Competitive,2025-05-08,6,Left,full-time,Server,36.4,105545,2025-11-04,2025-11-04,180,5.913272010512483,77.59,1,2001,Master,8,True,24,,0,
5047,Competitive,2024-06-18,6,Left,part-time,Server,19.1,100542,2024-12-11,2024-12-11,176,5.781865965834428,60.93,1,2005,High School,0,False,19,,0,
5948,Competitive,2022-02-16,6,Left,part-time,Server,20.5,109525,2022-08-07,2022-08-07,172,5.650459921156373,66.78,1,1999,Bachelor,0,False,23,,0,
5194,Competitive,2025-02-07,6,Fired,part-time,Server,19.2,102081,2025-07-26,2025-07-26,169,5.551905387647832,83.71,1,2001,Bachelor,4,True,24,,0,
5445,Minimum,2025-05-10,6,Left,full-time,Server,35.5,104620,2025-10-21,2025-10-21,164,5.387647831800263,91.89,1,2001,Bachelor,3,True,24,,0,
5920,Competitive,2022-04-19,6,Left,full-time,Server,36.8,109302,2022-09-25,2022-09-25,159,5.223390275952694,67.93,1,2004,Associate Degree,5,True,18,,0,
5733,Minimum,2021-04-16,6,Left,full-time,Server,38.9,107334,2021-09-17,2021-09-17,154,5.059132720105125,83.13,1,1994,High School,2,True,27,,0,
5424,Competitive,2022-01-16,6,Left,full-time,Server,36.0,104470,2022-06-15,2022-06-15,150,4.92772667542707,59.38,1,2006,Associate Degree,0,False,16,,0,
5804,Premium,2022-10-28,6,Left,part-time,Server,20.1,108003,2023-03-25,2023-03-25,148,4.862023653088042,79.68,1,1995,Master,9,True,27,,0,
5993,Minimum,2023-12-19,6,Left,part-time,Server,22.1,109944,2024-05-12,2024-05-12,145,4.763469119579501,72.59,1,2003,Associate Degree,2,True,20,,0,
5745,Minimum,2022-12-27,6,Fired,part-time,Server,19.6,107451,2023-05-18,2023-05-18,142,4.664914586070959,61.31,1,1997,Associate Degree,0,False,25,,0,
5581,Minimum,2023-12-02,6,Left,full-time,Server,37.8,105835,2024-04-19,2024-04-19,139,4.566360052562418,89.15,1,1996,Bachelor,4,True,27,,0,
5392,Minimum,2024-06-04,6,Left,full-time,Server,37.6,104187,2024-10-18,2024-10-18,136,4.467805519053877,76.01,1,1998,High School,2,True,26,,0,
5766,Minimum,2023-02-20,6,Left,full-time,Server,38.2,107649,2023-07-02,2023-07-02,132,4.336399474375821,74.61,1,2004,Bachelor,0,False,19,,0,
5827,Competitive,2022-11-13,6,Left,full-time,Server,38.2,108211,2023-03-19,2023-03-19,126,4.139290407358739,84.19,1,1991,High School,3,True,31,,0,
6061,Competitive,2023-01-14,6,Left,part-time,Server,18.0,110462,2023-05-15,2023-05-15,121,3.9750328515111693,78.56,1,1994,Bachelor,8,True,29,,0,
5038,Premium,2022-06-04,6,Left,part-time,Server,21.0,100412,2022-09-29,2022-09-29,117,3.843626806833114,81.03,1,1996,Bachelor,3,True,26,,0,
6001,Minimum,2022-11-02,6,Fired,part-time,Server,20.2,109974,2023-02-26,2023-02-26,116,3.8107752956636003,79.59,1,2000,Master,2,True,22,,0,
5819,Premium,2023-02-14,6,Left,full-time,Server,36.1,108136,2023-06-07,2023-06-07,113,3.712220762155059,76.36,1,2004,Master,5,True,19,,0,
5994,Minimum,2024-06-07,6,Left,full-time,Server,37.4,109945,2024-09-27,2024-09-27,112,3.679369250985545,67.88,1,2004,Bachelor,1,True,20,,0,
5783,Minimum,2024-04-12,6,Left,full-time,Server,38.7,107836,2024-07-30,2024-07-30,109,3.5808147174770038,74.06,1,2004,Bachelor,1,True,20,,0,
5296,Competitive,2022-07-12,6,Left,full-time,Server,38.1,103214,2022-10-27,2022-10-27,107,3.515111695137976,68.47,1,1998,High School,0,False,24,,0,
5260,Minimum,2022-10-02,6,Left,part-time,Server,20.2,102782,2023-01-15,2023-01-15,105,3.4494086727989486,92.43,1,2003,Bachelor,2,True,19,,0,
5023,Competitive,2021-08-25,6,Left,part-time,Server,20.8,100193,2021-12-06,2021-12-06,103,3.383705650459921,75.89,1,2001,Bachelor,8,True,20,,0,
5548,Competitive,2023-03-18,6,Left,part-time,Server,20.3,105575,2023-06-26,2023-06-26,100,3.2851511169513796,67.54,1,2003,High School,0,False,20,,0,
5449,Premium,2025-08-26,6,Left,full-time,Server Assistant,37.0,104656,2025-12-03,2025-12-03,99,3.252299605781866,78.79,1,1994,Bachelor,1,True,31,,0,
5389,Competitive,2023-05-17,6,Left,full-time,Server Assistant,36.7,104161,2023-08-21,2023-08-21,96,3.1537450722733245,81.15,1,2001,Master,2,True,22,,0,
5021,Competitive,2022-09-18,6,Left,full-time,Server Assistant,34.1,100180,2022-12-21,2022-12-21,94,3.088042049934297,91.26,1,1999,Bachelor,2,True,23,,0,
5879,Premium,2025-08-28,6,Fired,part-time,Server Assistant,17.0,108843,2025-11-28,2025-11-28,92,3.0223390275952693,81.41,1,1997,Bachelor,3,True,28,,0,
5935,Minimum,2024-08-07,6,Left,part-time,Server Assistant,17.8,109450,2024-11-04,2024-11-04,89,2.923784494086728,74.15,1,2007,High School,2,True,17,,0,
6043,Premium,2022-06-12,6,Left,part-time,Server Assistant,16.6,110292,2022-09-06,2022-09-06,86,2.8252299605781865,75.56,1,2001,Associate Degree,4,True,21,,0,
5428,Minimum,2025-05-06,6,Left,full-time,Server Assistant,37.8,104490,2025-07-29,2025-07-29,84,2.759526938239159,66.8,1,1997,Bachelor,1,True,28,,0,
5417,Minimum,2024-12-13,6,Left,full-time,Server Assistant,34.8,104398,2025-03-06,2025-03-06,83,2.726675427069645,92.38,1,1997,Bachelor,2,True,27,,0,
5408,Competitive,2022-05-07,6,Left,full-time,Server Assistant,36.3,104340,2022-07-28,2022-07-28,82,2.6938239159001314,73.16,1,2006,High School,3,True,16,,0,
5696,Competitive,2022-11-04,6,Left,part-time,Server Assistant,17.1,107012,2023-01-23,2023-01-23,80,2.628120893561104,78.41,1,2004,Associate Degree,3,True,18,,0,
5434,Competitive,2023-11-09,6,Left,part-time,Server Assistant,20.4,104535,2024-01-24,2024-01-24,76,2.4967148488830486,81.71,1,2005,High School,4,True,18,,0,
5266,Minimum,2024-10-18,6,Left,part-time,Server Assistant,17.2,102857,2025-01-01,2025-01-01,75,2.463863337713535,87.57,1,1993,Bachelor,3,True,31,,0,
5394,Competitive,2021-07-03,6,Left,full-time,Server Assistant,35.1,104203,2021-09-14,2021-09-14,73,2.3981603153745072,80.72,1,2000,Associate Degree,3,True,21,,0,
5481,Minimum,2023-06-23,6,Left,full-time,Server Assistant,35.6,104951,2023-09-02,2023-09-02,71,2.3324572930354797,74.17,1,2005,Associate Degree,0,False,18,,0,
5524,Competitive,2022-01-24,6,Left,full-time,Server Assistant,37.2,105319,2022-04-02,2022-04-02,68,2.2339027595269383,62.69,1,1999,High School,1,True,23,,0,
5604,Minimum,2024-02-09,6,Left,part-time,Server Assistant,17.1,106079,2024-04-15,2024-04-15,66,2.1681997371879107,83.76,1,1997,Bachelor,3,True,27,,0,
5244,Minimum,2022-05-12,6,Left,part-time,Server Assistant,17.9,102580,2022-07-15,2022-07-15,64,2.102496714848883,69.9,1,2004,Bachelor,5,True,18,,0,
5367,Minimum,2025-07-16,6,Left,part-time,Server Assistant,19.3,103911,2025-09-16,2025-09-16,62,2.0367936925098555,88.57,1,1999,Bachelor,3,True,26,,0,
5558,Competitive,2024-07-21,6,Fired,full-time,Server Assistant,34.6,105641,2024-09-18,2024-09-18,59,1.938239159001314,84.7,1,1999,Bachelor,3,True,25,,0,
5532,Minimum,2023-07-19,6,Fired,full-time,Server Assistant,34.9,105370,2023-09-14,2023-09-14,57,1.8725361366622864,79.34,1,2003,Bachelor,3,True,20,,0,
5079,Minimum,2021-12-21,6,Left,full-time,Server Assistant,34.1,100919,2022-02-15,2022-02-15,56,1.8396846254927726,74.07,1,2004,Associate Degree,3,True,17,,0,
5398,Competitive,2022-04-25,6,Left,part-time,Server Assistant,19.8,104257,2022-06-16,2022-06-16,52,1.7082785808147174,77.25,1,1997,Bachelor,8,True,25,,0,
5357,Competitive,2021-07-12,6,Left,part-time,Server Assistant,17.3,103782,2021-09-01,2021-09-01,51,1.6754270696452036,83.7,1,2004,Associate Degree,2,True,17,,0,
5080,Competitive,2022-05-29,6,Left,part-time,Server Assistant,18.5,100921,2022-07-17,2022-07-17,49,1.609724047306176,75.26,1,1994,Bachelor,7,True,28,,0,
5605,Competitive,2024-12-16,6,Left,full-time,Server Assistant,34.6,106093,2025-02-02,2025-02-02,48,1.5768725361366622,73.84,1,2000,Bachelor,1,True,24,,0,
5042,Minimum,2021-06-20,6,Left,full-time,Server Assistant,36.5,100467,2021-08-05,2021-08-05,46,1.5111695137976346,72.79,1,1996,Bachelor,1,True,25,,0,
5426,Minimum,2023-03-04,6,Fired,full-time,Server Assistant,35.1,104484,2023-04-18,2023-04-18,45,1.4783180026281209,70.23,1,2001,Bachelor,0,False,22,,0,
5642,Premium,2025-01-31,6,Left,part-time,Server Assistant,16.5,106464,2025-03-15,2025-03-15,43,1.4126149802890933,74.36,1,2005,Associate Degree,4,True,20,,0,
5632,Minimum,2023-09-08,6,Fired,part-time,Server Assistant,17.7,106388,2023-10-18,2023-10-18,40,1.314060446780552,67.47,1,2001,High School,5,True,22,,0,
5494,Competitive,2021-01-10,6,Left,part-time,Server Assistant,14.7,105085,2021-02-18,2021-02-18,39,1.281208935611038,82.83,1,1999,Master,4,True,22,,0,
5251,Competitive,2025-08-13,6,Left,full-time,Server Assistant,33.7,102680,2025-09-19,2025-09-19,37,1.2155059132720105,86.34,1,2004,Master,2,True,21,,0,
5883,Minimum,2022-05-16,6,Fired,full-time,Server Assistant,33.1,108895,2022-06-18,2022-06-18,33,1.0840998685939554,89.54,1,1999,Bachelor,2,True,23,,0,
5840,Competitive,2024-11-12,6,Left,full-time,Server Assistant,35.2,108378,2024-12-14,2024-12-14,32,1.0512483574244416,68.13,1,2000,Bachelor,0,False,24,,0,
5909,Minimum,2025-09-30,6,Fired,part-time,Server Assistant,20.2,109214,2025-10-31,2025-10-31,31,1.0183968462549278,78.33,1,2003,Bachelor,2,True,22,,0,
5617,Competitive,2021-12-21,6,Left,part-time,Server Assistant,16.2,106221,2022-01-19,2022-01-19,29,0.9526938239159001,71.55,1,2004,Master,5,True,17,,0,
5865,Minimum,2021-09-22,6,Left,part-time,Server Assistant,15.4,108674,2021-10-19,2021-10-19,27,0.8869908015768725,68.18,1,2005,Associate Degree,1,True,16,,0,
5441,Competitive,2024-05-02,6,Left,full-time,Server Assistant,35.1,104589,2024-05-28,2024-05-28,26,0.8541392904073587,81.83,1,2007,High School,2,True,17,,0,
5314,Premium,2025-08-29,6,Left,full-time,Server Assistant,35.7,103449,2025-09-22,2025-09-22,24,0.7884362680683311,76.12,1,2004,Associate Degree,3,True,21,,0,
5373,Minimum,2022-12-03,6,Left,full-time,Server Assistant,35.7,104007,2022-12-25,2022-12-25,22,0.7227332457293035,76.56,1,2002,High School,3,True,20,,0,
5758,Competitive,2022-05-08,6,Fired,part-time,Server Assistant,16.7,107587,2022-05-28,2022-05-28,20,0.657030223390276,78.15,1,2006,High School,3,True,16,,0,
5421,Minimum,2025-03-24,6,Left,part-time,Server Assistant,19.9,104426,2025-04-11,2025-04-11,18,0.5913272010512484,77.28,1,2002,Associate Degree,2,True,23,,0,
5452,Competitive,2021-07-22,6,Left,part-time,Server Assistant,19.3,104671,2021-08-07,2021-08-07,16,0.5256241787122208,77.06,1,1996,Associate Degree,3,True,25,,0,
5190,Minimum,2024-01-26,6,Fired,full-time,Server Assistant,32.9,102054,2024-02-09,2024-02-09,14,0.45992115637319314,66.84,1,2007,High School,1,True,17,,0,
5666,Competitive,2023-12-27,6,Left,full-time,Server Assistant,36.8,106746,2024-01-09,2024-01-09,13,0.42706964520367935,82.47,1,2000,High School,2,True,23,,0,
5480,Competitive,2022-01-07,6,Left,full-time,Server Assistant,34.5,104928,2022-01-19,2022-01-19,12,0.39421813403416556,75.72,1,2000,High School,3,True,22,,0,
5706,Minimum,2025-10-28,6,Left,part-time,Server Assistant,18.5,107090,2025-11-08,2025-11-08,11,0.36136662286465177,79.65,1,1999,High School,2,True,26,,0,
5700,Competitive,2022-10-16,6,Left,part-time,Server Assistant,17.7,107044,2022-10-25,2022-10-25,9,0.2956636005256242,72.68,1,2005,High School,3,True,17,,0,
5859,Premium,2024-06-09,6,Fired,full-time,Host,33.6,108538,2024-06-17,2024-06-17,8,0.2628120893561104,64.54,1,1999,High School,5,True,25,,0,
5834,Competitive,2025-03-26,6,Left,part-time,Host,15.9,108288,2025-04-02,2025-04-02,7,0.22996057818659657,75.91,1,1997,Associate Degree,2,True,28,,0,
5767,Competitive,2021-10-24,6,Left,full-time,Host,31.3,107656,2021-10-30,2021-10-30,6,0.19710906701708278,94.83,1,2002,Bachelor,4,True,19,,0,
5625,Competitive,2024-05-07,6,Left,part-time,Host,15.7,106316,2024-05-13,2024-05-13,6,0.19710906701708278,78.77,1,1995,Associate Degree,4,True,29,,0,
5947,Minimum,2023-01-11,6,Left,full-time,Host,33.4,109516,2023-01-16,2023-01-16,5,0.164257555847569,83.32,1,2000,Bachelor,2,True,23,,0,
5919,Competitive,2022-09-15,6,Left,part-time,Host,12.4,109286,2022-09-18,2022-09-18,3,0.09855453350854139,77.78,1,1998,Bachelor,1,True,24,,0,
5938,Minimum,2022-03-11,6,Left,full-time,Host,35.8,109460,2022-03-14,2022-03-14,3,0.09855453350854139,87.9,1,1998,Bachelor,2,True,24,,0,
5180,Competitive,2022-12-30,6,Left,part-time,Host,16.1,101983,2023-01-01,2023-01-01,2,0.0657030223390276,87.06,1,2002,Bachelor,3,True,20,,0,
5889,Competitive,2025-06-22,6,Left,full-time,Host,33.6,108937,2025-06-24,2025-06-24,2,0.0657030223390276,77.71,1,2000,Bachelor,1,True,25,,0,
5727,Competitive,2023-02-22,6,Left,part-time,Host,15.1,107271,2023-02-23,2023-02-23,1,0.0328515111695138,78.94,1,2002,Bachelor,2,True,21,,0,
5214,Competitive,2025-04-27,6,Fired,full-time,Host,31.0,102279,2025-04-28,2025-04-28,1,0.0328515111695138,74.5,1,2005,High School,2,True,20,,0,
6064,Competitive,2025-08-30,6,Left,part-time,Host,15.4,110478,2025-08-30,2025-08-30,0,0.0,69.66,1,1997,High School,5,True,28,,0,
5219,Minimum,2022-08-29,6,Fired,full-time,Host,32.1,102316,2022-08-29,2022-08-29,0,0.0,77.93,1,2001,Associate Degree,2,True,21,,0,
5674,Minimum,2021-08-31,6,Left,part-time,Host,16.2,106847,2021-08-31,2021-08-31,0,0.0,74.38,1,2002,Master,7,True,19,,0,
5785,Minimum,2024-02-16,7,Working,full-time,Manager,51.1,107849,,2026-03-14,757,24.868593955321945,90.8,0,2001,Bachelor,2,True,23,2024-07-11,1,4.7963206307490145
5132,Competitive,2024-06-11,7,Working,full-time,Manager,51.1,101443,,2026-03-14,641,21.057818659658345,88.81,0,1995,Bachelor,3,True,29,2024-12-25,1,6.471747700394218
5552,Premium,2024-09-01,7,Working,full-time,Manager,48.3,105593,,2026-03-14,559,18.363994743758212,77.99,0,2003,Bachelor,1,True,21,2025-02-01,1,5.026281208935611
5171,Competitive,2024-12-02,7,Working,full-time,Manager,51.4,101866,,2026-03-14,467,15.341655716162943,90.95,0,2004,Bachelor,2,True,20,2025-05-20,1,5.551905387647832
5283,Competitive,2025-01-12,7,Working,full-time,Manager,47.7,103026,,2026-03-14,426,13.994743758212877,76.89,0,2004,Master,0,False,21,,0,
5453,Minimum,2025-03-01,7,Working,full-time,Manager,50.0,104681,,2026-03-14,378,12.417871222076215,69.2,0,2008,High School,1,True,17,,0,
5304,Minimum,2025-04-11,7,Working,full-time,Manager,47.4,103372,,2026-03-14,337,11.070959264126149,88.5,0,2004,Bachelor,4,True,21,,0,
5012,Premium,2025-05-14,7,Working,full-time,Shift Lead,46.9,100092,,2026-03-14,304,9.986859395532194,82.17,0,1999,Associate Degree,2,True,26,,0,
5343,Competitive,2025-05-29,7,Working,part-time,Shift Lead,27.3,103695,,2026-03-14,289,9.494086727989487,70.46,0,2003,High School,5,True,22,,0,
5630,Competitive,2025-07-03,7,Working,full-time,Shift Lead,45.2,106347,,2026-03-14,254,8.344283837056505,82.38,0,2006,High School,2,True,19,,0,
5704,Minimum,2025-08-29,7,Working,part-time,Shift Lead,25.4,107075,,2026-03-14,197,6.471747700394218,88.62,0,2002,Bachelor,2,True,23,,0,
5344,Premium,2025-09-08,7,Working,full-time,Shift Lead,44.0,103700,,2026-03-14,187,6.14323258869908,68.68,0,2002,Associate Degree,0,False,23,,0,
5253,Premium,2025-10-20,7,Working,part-time,Shift Lead,25.6,102699,,2026-03-14,145,4.763469119579501,78.24,0,1999,Bachelor,1,True,26,,0,
5723,Minimum,2025-11-07,7,Working,full-time,Shift Lead,44.6,107244,,2026-03-14,127,4.1721419185282524,84.45,0,2002,Associate Degree,2,True,23,,0,
5582,Premium,2025-11-20,7,Working,part-time,Shift Lead,27.2,105842,,2026-03-14,114,3.7450722733245727,92.95,0,2002,Bachelor,2,True,23,,0,
5101,Minimum,2025-12-10,7,Working,full-time,Shift Lead,44.5,101167,,2026-03-14,94,3.088042049934297,77.84,0,2002,Bachelor,5,True,23,,0,
5588,Competitive,2025-12-16,7,Working,part-time,Shift Lead,24.6,105883,,2026-03-14,88,2.890932982917214,79.02,0,1999,Bachelor,7,True,26,,0,
5822,Competitive,2021-08-31,7,Left,full-time,Shift Lead,44.6,108167,2024-06-17,2024-06-17,1021,33.54139290407359,84.75,1,2004,Bachelor,1,True,17,2022-08-15,1,11.465177398160314
5868,Competitive,2021-06-27,7,Fired,part-time,Shift Lead,24.7,108692,2023-09-04,2023-09-04,799,26.248357424441522,90.01,1,2005,Associate Degree,2,True,16,2021-11-20,1,4.7963206307490145
6037,Competitive,2023-03-05,7,Left,full-time,Shift Lead,47.2,110245,2025-02-01,2025-02-01,699,22.963206307490143,95.57,1,2002,Bachelor,3,True,21,2023-10-18,1,7.457293035479632
5976,Competitive,2021-04-18,7,Left,part-time,Shift Lead,26.6,109856,2023-02-19,2023-02-19,672,22.07621550591327,90.36,1,2000,High School,2,True,21,2021-12-08,1,7.687253613666228
5697,Competitive,2023-12-14,7,Left,full-time,Bartender,39.5,107018,2025-09-06,2025-09-06,632,20.76215505913272,71.3,1,2005,High School,1,True,18,2024-05-26,1,5.387647831800263
5986,Minimum,2021-01-27,7,Left,full-time,Bartender,39.8,109913,2022-09-01,2022-09-01,582,19.11957950065703,96.82,1,2004,Bachelor,2,True,17,2021-11-08,1,9.362680683311432
5186,Minimum,2021-05-02,7,Left,part-time,Bartender,20.1,102004,2022-10-28,2022-10-28,544,17.871222076215506,79.69,1,2005,Associate Degree,3,True,16,2021-09-22,1,4.697766097240473
5549,Competitive,2022-10-11,7,Left,full-time,Bartender,38.1,105580,2024-03-16,2024-03-16,522,17.1484888304862,89.5,1,2004,Bachelor,2,True,18,2022-11-16,1,1.1826544021024967
5295,Competitive,2021-09-24,7,Left,full-time,Bartender,38.8,103209,2023-02-15,2023-02-15,509,16.72141918528252,94.14,1,2001,PhD,2,True,20,2022-06-22,1,8.902759526938238
5661,Premium,2024-04-11,7,Left,part-time,Bartender,21.3,106676,2025-08-09,2025-08-09,485,15.932982917214192,96.63,1,1999,Bachelor,2,True,25,2024-09-29,1,5.617608409986859
5257,Minimum,2023-02-16,7,Fired,full-time,Bartender,40.3,102757,2024-05-27,2024-05-27,466,15.308804204993429,85.78,1,2005,Associate Degree,4,True,18,2023-09-16,1,6.964520367936925
5368,Competitive,2022-11-21,7,Left,full-time,Bartender,40.3,103939,2024-02-14,2024-02-14,450,14.783180026281208,80.29,1,1995,High School,4,True,27,2023-05-24,1,6.044678055190539
5751,Competitive,2024-01-25,7,Left,part-time,Bartender,23.4,107498,2025-04-07,2025-04-07,438,14.388961892247043,88.62,1,1993,Master,4,True,31,2024-07-27,1,6.044678055190539
5510,Competitive,2021-10-15,7,Left,full-time,Bartender,40.0,105208,2022-12-12,2022-12-12,423,13.896189224704337,89.06,1,2000,High School,2,True,21,,0,
5215,Competitive,2022-11-13,7,Left,full-time,Bartender,41.3,102287,2023-12-24,2023-12-24,406,13.337713534822601,78.82,1,2005,Associate Degree,4,True,17,2023-01-20,1,2.2339027595269383
5113,Minimum,2023-09-03,7,Left,part-time,Bartender,23.5,101237,2024-10-02,2024-10-02,395,12.976346911957949,79.7,1,1986,Associate Degree,3,True,37,2023-12-19,1,3.515111695137976
5884,Premium,2021-03-01,7,Left,full-time,Bartender,40.2,108911,2022-03-25,2022-03-25,389,12.779237844940866,96.41,1,1998,Bachelor,3,True,23,2021-09-06,1,6.2089356110381075
5224,Minimum,2024-09-03,7,Left,full-time,Bartender,38.1,102358,2025-09-17,2025-09-17,379,12.450722733245728,80.28,1,1999,High School,4,True,25,2025-02-01,1,4.9605781865965834
5983,Competitive,2021-03-19,7,Left,part-time,Bartender,23.6,109900,2022-03-17,2022-03-17,363,11.925098554533507,88.08,1,2003,Bachelor,4,True,18,2021-07-01,1,3.416557161629435
5913,Competitive,2021-05-21,7,Left,full-time,Bartender,42.0,109241,2022-04-30,2022-04-30,344,11.300919842312746,77.48,1,2001,Master,6,True,20,,0,
5648,Minimum,2021-11-18,7,Left,full-time,Bartender,37.9,106535,2022-10-16,2022-10-16,332,10.90670170827858,84.46,1,2005,High School,4,True,16,,0,
5707,Minimum,2024-07-01,7,Left,part-time,Bartender,23.5,107098,2025-05-19,2025-05-19,322,10.578186596583443,81.51,1,1996,Bachelor,0,False,28,2024-09-26,1,2.8580814717477003
5491,Minimum,2024-01-15,7,Left,full-time,Bartender,37.2,105073,2024-11-28,2024-11-28,318,10.446780551905388,96.62,1,2003,Bachelor,2,True,21,,0,
5904,Minimum,2021-10-16,7,Left,full-time,Bartender,38.1,109139,2022-08-25,2022-08-25,313,10.282522996057818,74.88,1,2002,Bachelor,1,True,19,,0,
5131,Minimum,2023-08-12,7,Left,part-time,Bartender,25.5,101431,2024-06-07,2024-06-07,300,9.85545335085414,77.27,1,2003,Bachelor,6,True,20,,0,
